Day,Month,Cases,Label
28,2,0,IE
27,2,0,IE
26,2,0,IE
25,2,0,IE
24,2,0,IE
23,2,0,IE
22,2,0,IE
21,2,0,IE
20,2,0,IE
19,2,0,IE
18,2,0,IE
17,2,0,IE
16,2,0,IE
15,2,0,IE
14,2,0,IE
13,2,0,IE
12,2,0,IE
11,2,0,IE
10,2,0,IE
9,2,0,IE
8,2,0,IE
7,2,0,IE
6,2,0,IE
5,2,0,IE
4,2,0,IE
3,2,0,IE
2,2,0,IE
1,2,0,IE
31,1,0,IE
30,1,0,IE
29,1,0,IE
28,1,0,IE
27,1,0,IE
26,1,0,IE
25,1,0,IE
24,1,0,IE
23,1,0,IE
22,1,0,IE
21,1,0,IE
20,1,0,IE
19,1,0,IE
18,1,0,IE
17,1,0,IE
16,1,0,IE
15,1,0,IE
14,1,0,IE
13,1,0,IE
12,1,0,IE
11,1,0,IE
10,1,0,IE
9,1,0,IE
8,1,0,IE
7,1,0,IE
6,1,0,IE
5,1,0,IE
4,1,0,IE
3,1,0,IE
2,1,0,IE
1,1,0,IE
31,12,0,IE
24,3,11,IM
23,3,0,IM
22,3,1,IM
21,3,1,IM
24,3,371,IL
23,3,188,IL
22,3,171,IL
21,3,35,IL
20,3,244,IL
19,3,6,IL
18,3,167,IL
17,3,10,IL
16,3,72,IL
15,3,62,IL
14,3,20,IL
13,3,14,IL
12,3,12,IL
11,3,31,IL
9,3,14,IL
8,3,6,IL
7,3,2,IL
6,3,2,IL
5,3,5,IL
2,3,3,IL
1,3,0,IL
29,2,4,IL
28,2,1,IL
27,2,0,IL
26,2,0,IL
25,2,0,IL
24,2,1,IL
23,2,0,IL
22,2,1,IL
21,2,0,IL
20,2,0,IL
19,2,0,IL
18,2,0,IL
17,2,0,IL
16,2,0,IL
15,2,0,IL
14,2,0,IL
13,2,0,IL
12,2,0,IL
11,2,0,IL
10,2,0,IL
9,2,0,IL
8,2,0,IL
7,2,0,IL
6,2,0,IL
5,2,0,IL
4,2,0,IL
3,2,0,IL
2,2,0,IL
1,2,0,IL
31,1,0,IL
30,1,0,IL
29,1,0,IL
28,1,0,IL
27,1,0,IL
26,1,0,IL
25,1,0,IL
24,1,0,IL
23,1,0,IL
22,1,0,IL
21,1,0,IL
20,1,0,IL
19,1,0,IL
18,1,0,IL
17,1,0,IL
16,1,0,IL
15,1,0,IL
14,1,0,IL
13,1,0,IL
12,1,0,IL
11,1,0,IL
10,1,0,IL
9,1,0,IL
8,1,0,IL
7,1,0,IL
6,1,0,IL
5,1,0,IL
4,1,0,IL
3,1,0,IL
2,1,0,IL
1,1,0,IL
31,12,0,IL
24,3,4789,IT
23,3,5560,IT
22,3,6557,IT
21,3,5986,IT
20,3,5322,IT
19,3,4207,IT
18,3,3526,IT
17,3,4000,IT
16,3,6230,IT
15,3,90,IT
14,3,2547,IT
13,3,2651,IT
12,3,2313,IT
11,3,977,IT
10,3,1797,IT
9,3,1492,IT
8,3,1247,IT
7,3,778,IT
6,3,769,IT
5,3,587,IT
4,3,667,IT
3,3,146,IT
2,3,561,IT
1,3,240,IT
29,2,238,IT
28,2,250,IT
27,2,78,IT
26,2,93,IT
25,2,97,IT
24,2,53,IT
23,2,62,IT
22,2,14,IT
21,2,0,IT
20,2,0,IT
19,2,0,IT
18,2,0,IT
17,2,0,IT
16,2,0,IT
15,2,0,IT
14,2,0,IT
13,2,0,IT
12,2,0,IT
11,2,0,IT
10,2,0,IT
9,2,0,IT
8,2,0,IT
7,2,0,IT
6,2,0,IT
5,2,0,IT
4,2,0,IT
3,2,0,IT
2,2,0,IT
1,2,0,IT
31,1,3,IT
30,1,0,IT
29,1,0,IT
28,1,0,IT
27,1,0,IT
26,1,0,IT
25,1,0,IT
24,1,0,IT
23,1,0,IT
22,1,0,IT
21,1,0,IT
20,1,0,IT
19,1,0,IT
18,1,0,IT
17,1,0,IT
16,1,0,IT
15,1,0,IT
14,1,0,IT
13,1,0,IT
12,1,0,IT
11,1,0,IT
10,1,0,IT
9,1,0,IT
8,1,0,IT
7,1,0,IT
6,1,0,IT
5,1,0,IT
4,1,0,IT
3,1,0,IT
2,1,0,IT
1,1,0,IT
31,12,0,IT
24,3,0,JM
23,3,0,JM
22,3,0,JM
21,3,3,JM
20,3,1,JM
19,3,2,JM
18,3,3,JM
17,3,0,JM
16,3,2,JM
14,3,2,JM
13,3,4,JM
12,3,2,JM
24,3,39,JP
23,3,43,JP
22,3,39,JP
21,3,57,JP
20,3,77,JP
19,3,44,JP
18,3,5,JP
17,3,10,JP
16,3,34,JP
15,3,43,JP
14,3,62,JP
13,3,56,JP
12,3,51,JP
11,3,54,JP
10,3,26,JP
9,3,33,JP
8,3,47,JP
7,3,59,JP
6,3,32,JP
5,3,49,JP
4,3,14,JP
3,3,0,JP
2,3,15,JP
1,3,9,JP
29,2,20,JP
28,2,24,JP
27,2,22,JP
26,2,20,JP
25,2,0,JP
24,2,12,JP
23,2,27,JP
22,2,12,JP
21,2,9,JP
20,2,18,JP
19,2,7,JP
18,2,0,JP
17,2,7,JP
16,2,14,JP
15,2,8,JP
14,2,1,JP
13,2,4,JP
12,2,0,JP
11,2,0,JP
10,2,0,JP
9,2,0,JP
8,2,0,JP
7,2,0,JP
6,2,0,JP
5,2,5,JP
4,2,0,JP
3,2,1,JP
2,2,4,JP
1,2,1,JP
31,1,3,JP
30,1,4,JP
29,1,3,JP
28,1,1,JP
27,1,0,JP
26,1,1,JP
25,1,0,JP
24,1,1,JP
23,1,0,JP
22,1,0,JP
21,1,0,JP
20,1,0,JP
19,1,0,JP
18,1,0,JP
17,1,0,JP
16,1,0,JP
15,1,1,JP
14,1,0,JP
13,1,0,JP
12,1,0,JP
11,1,0,JP
10,1,0,JP
9,1,0,JP
8,1,0,JP
7,1,0,JP
6,1,0,JP
5,1,0,JP
4,1,0,JP
3,1,0,JP
2,1,0,JP
1,1,0,JP
31,12,0,JP
24,3,3,JE
23,3,3,JE
22,3,0,JE
21,3,7,JE
20,3,5,JE
24,3,13,JO
23,3,15,JO
22,3,15,JO
21,3,13,JO
20,3,4,JO
19,3,17,JO
18,3,19,JO
17,3,1,JO
16,3,14,JO
15,3,0,JO
8,3,0,JO
3,3,1,JO
24,3,2,KZ
23,3,4,KZ
22,3,3,KZ
21,3,4,KZ
20,3,12,KZ
19,3,4,KZ
18,3,22,KZ
17,3,2,KZ
16,3,3,KZ
15,3,6,KZ
24,3,1,KE
23,3,8,KE
22,3,0,KE
21,3,0,KE
20,3,0,KE
19,3,3,KE
18,3,1,KE
17,3,0,KE
16,3,2,KE
15,3,0,KE
14,3,1,KE
24,3,30,XK
23,3,7,XK
22,3,0,XK
21,3,3,XK
20,3,2,XK
19,3,0,XK
18,3,17,XK
17,3,0,XK
16,3,2,XK
24,3,1,KW
23,3,12,KW
22,3,17,KW
21,3,11,KW
20,3,6,KW
19,3,12,KW
18,3,7,KW
17,3,11,KW
16,3,8,KW
15,3,4,KW
14,3,20,KW
13,3,8,KW
12,3,3,KW
11,3,4,KW
10,3,1,KW
9,3,3,KW
8,3,3,KW
6,3,2,KW
3,3,10,KW
2,3,1,KW
1,3,0,KW
29,2,2,KW
28,2,17,KW
27,2,15,KW
26,2,6,KW
25,2,2,KW
24,2,3,KW
23,2,0,KW
22,2,0,KW
21,2,0,KW
20,2,0,KW
19,2,0,KW
18,2,0,KW
17,2,0,KW
16,2,0,KW
15,2,0,KW
14,2,0,KW
13,2,0,KW
12,2,0,KW
11,2,0,KW
10,2,0,KW
9,2,0,KW
8,2,0,KW
7,2,0,KW
6,2,0,KW
5,2,0,KW
4,2,0,KW
3,2,0,KW
2,2,0,KW
1,2,0,KW
31,1,0,KW
30,1,0,KW
29,1,0,KW
28,1,0,KW
27,1,0,KW
26,1,0,KW
25,1,0,KW
24,1,0,KW
23,1,0,KW
22,1,0,KW
21,1,0,KW
20,1,0,KW
19,1,0,KW
18,1,0,KW
17,1,0,KW
16,1,0,KW
15,1,0,KW
14,1,0,KW
13,1,0,KW
12,1,0,KW
11,1,0,KW
10,1,0,KW
9,1,0,KW
8,1,0,KW
7,1,0,KW
6,1,0,KW
5,1,0,KW
4,1,0,KW
3,1,0,KW
2,1,0,KW
1,1,0,KW
31,12,0,KW
24,3,2,KG
23,3,0,KG
22,3,8,KG
21,3,0,KG
20,3,3,KG
19,3,3,KG
24,3,41,LV
23,3,15,LV
22,3,13,LV
21,3,25,LV
20,3,15,LV
19,3,10,LV
18,3,25,LV
17,3,5,LV
16,3,5,LV
15,3,7,LV
14,3,3,LV
13,3,6,LV
12,3,2,LV
11,3,2,LV
10,3,3,LV
9,3,1,LV
8,3,1,LV
3,3,1,LV
24,3,19,LB
23,3,18,LB
22,3,67,LB
21,3,14,LB
20,3,16,LB
19,3,13,LB
18,3,0,LB
17,3,21,LB
16,3,6,LB
15,3,27,LB
13,3,5,LB
12,3,20,LB
11,3,0,LB
10,3,9,LB
9,3,10,LB
7,3,6,LB
6,3,3,LB
3,3,3,LB
2,3,6,LB
1,3,1,LB
29,2,0,LB
28,2,1,LB
27,2,1,LB
26,2,0,LB
25,2,0,LB
24,2,0,LB
23,2,0,LB
22,2,1,LB
21,2,0,LB
20,2,0,LB
19,2,0,LB
18,2,0,LB
17,2,0,LB
16,2,0,LB
15,2,0,LB
14,2,0,LB
13,2,0,LB
12,2,0,LB
11,2,0,LB
10,2,0,LB
9,2,0,LB
8,2,0,LB
7,2,0,LB
6,2,0,LB
5,2,0,LB
4,2,0,LB
3,2,0,LB
2,2,0,LB
1,2,0,LB
31,1,0,LB
30,1,0,LB
29,1,0,LB
28,1,0,LB
27,1,0,LB
26,1,0,LB
25,1,0,LB
24,1,0,LB
23,1,0,LB
22,1,0,LB
21,1,0,LB
20,1,0,LB
19,1,0,LB
18,1,0,LB
17,1,0,LB
16,1,0,LB
15,1,0,LB
14,1,0,LB
13,1,0,LB
12,1,0,LB
11,1,0,LB
10,1,0,LB
9,1,0,LB
8,1,0,LB
7,1,0,LB
6,1,0,LB
5,1,0,LB
4,1,0,LB
3,1,0,LB
2,1,0,LB
1,1,0,LB
31,12,0,LB
24,3,0,LR
23,3,0,LR
22,3,1,LR
21,3,0,LR
20,3,0,LR
19,3,0,LR
18,3,1,LR
17,3,1,LR
24,3,0,LI
23,3,10,LI
22,3,2,LI
21,3,9,LI
20,3,0,LI
19,3,18,LI
18,3,0,LI
17,3,0,LI
16,3,3,LI
15,3,0,LI
14,3,0,LI
13,3,1,LI
12,3,2,LI
5,3,1,LI
24,3,36,LT
23,3,38,LT
22,3,36,LT
21,3,21,LT
20,3,15,LT
19,3,8,LT
18,3,8,LT
17,3,3,LT
16,3,5,LT
15,3,3,LT
14,3,3,LT
12,3,0,LT
11,3,2,LT
2,3,0,LT
1,3,0,LT
29,2,0,LT
28,2,1,LT
27,2,0,LT
26,2,0,LT
25,2,0,LT
24,2,0,LT
23,2,0,LT
22,2,0,LT
21,2,0,LT
20,2,0,LT
19,2,0,LT
18,2,0,LT
17,2,0,LT
16,2,0,LT
15,2,0,LT
14,2,0,LT
13,2,0,LT
12,2,0,LT
11,2,0,LT
10,2,0,LT
9,2,0,LT
8,2,0,LT
7,2,0,LT
6,2,0,LT
5,2,0,LT
4,2,0,LT
3,2,0,LT
2,2,0,LT
1,2,0,LT
31,1,0,LT
30,1,0,LT
29,1,0,LT
28,1,0,LT
27,1,0,LT
26,1,0,LT
25,1,0,LT
24,1,0,LT
23,1,0,LT
22,1,0,LT
21,1,0,LT
20,1,0,LT
19,1,0,LT
18,1,0,LT
17,1,0,LT
16,1,0,LT
15,1,0,LT
14,1,0,LT
13,1,0,LT
12,1,0,LT
11,1,0,LT
10,1,0,LT
9,1,0,LT
8,1,0,LT
7,1,0,LT
6,1,0,LT
5,1,0,LT
4,1,0,LT
3,1,0,LT
2,1,0,LT
1,1,0,LT
31,12,0,LT
24,3,77,LU
23,3,128,LU
22,3,186,LU
21,3,139,LU
20,3,135,LU
19,3,70,LU
18,3,59,LU
17,3,4,LU
16,3,39,LU
14,3,12,LU
13,3,19,LU
12,3,0,LU
11,3,2,LU
9,3,2,LU
7,3,2,LU
2,3,0,LU
1,3,1,LU
29,2,0,LU
28,2,0,LU
27,2,0,LU
26,2,0,LU
25,2,0,LU
24,2,0,LU
23,2,0,LU
22,2,0,LU
21,2,0,LU
20,2,0,LU
19,2,0,LU
18,2,0,LU
17,2,0,LU
16,2,0,LU
15,2,0,LU
14,2,0,LU
13,2,0,LU
12,2,0,LU
11,2,0,LU
10,2,0,LU
9,2,0,LU
8,2,0,LU
7,2,0,LU
6,2,0,LU
5,2,0,LU
4,2,0,LU
3,2,0,LU
2,2,0,LU
1,2,0,LU
31,1,0,LU
30,1,0,LU
29,1,0,LU
28,1,0,LU
27,1,0,LU
26,1,0,LU
25,1,0,LU
24,1,0,LU
23,1,0,LU
22,1,0,LU
21,1,0,LU
20,1,0,LU
19,1,0,LU
18,1,0,LU
17,1,0,LU
16,1,0,LU
15,1,0,LU
14,1,0,LU
13,1,0,LU
12,1,0,LU
11,1,0,LU
10,1,0,LU
9,1,0,LU
8,1,0,LU
7,1,0,LU
6,1,0,LU
5,1,0,LU
4,1,0,LU
3,1,0,LU
2,1,0,LU
1,1,0,LU
31,12,0,LU
24,3,14,MG
23,3,0,MG
22,3,0,MG
21,3,3,MG
24,3,212,MY
23,3,123,MY
22,3,153,MY
21,3,130,MY
20,3,110,MY
19,3,117,MY
18,3,120,MY
17,3,125,MY
16,3,190,MY
15,3,41,MY
14,3,39,MY
13,3,9,MY
12,3,20,MY
11,3,12,MY
10,3,18,MY
9,3,6,MY
8,3,10,MY
7,3,33,MY
6,3,0,MY
5,3,14,MY
4,3,7,MY
2,3,4,MY
1,3,0,MY
29,2,2,MY
28,2,1,MY
27,2,0,MY
26,2,0,MY
25,2,0,MY
24,2,0,MY
23,2,0,MY
22,2,0,MY
21,2,0,MY
20,2,0,MY
19,2,0,MY
18,2,0,MY
17,2,0,MY
16,2,1,MY
15,2,2,MY
14,2,1,MY
13,2,0,MY
12,2,0,MY
11,2,0,MY
10,2,2,MY
9,2,1,MY
8,2,1,MY
7,2,2,MY
6,2,2,MY
5,2,2,MY
4,2,0,MY
3,2,0,MY
2,2,0,MY
1,2,0,MY
31,1,1,MY
30,1,0,MY
29,1,3,MY
28,1,0,MY
27,1,0,MY
26,1,1,MY
25,1,3,MY
24,1,0,MY
23,1,0,MY
22,1,0,MY
21,1,0,MY
20,1,0,MY
19,1,0,MY
18,1,0,MY
17,1,0,MY
16,1,0,MY
15,1,0,MY
14,1,0,MY
13,1,0,MY
12,1,0,MY
11,1,0,MY
10,1,0,MY
9,1,0,MY
8,1,0,MY
7,1,0,MY
6,1,0,MY
5,1,0,MY
4,1,0,MY
3,1,0,MY
2,1,0,MY
1,1,0,MY
31,12,0,MY
24,3,0,MV
23,3,0,MV
22,3,0,MV
21,3,0,MV
20,3,0,MV
19,3,0,MV
18,3,0,MV
17,3,0,MV
16,3,4,MV
15,3,0,MV
14,3,1,MV
12,3,2,MV
11,3,2,MV
9,3,2,MV
8,3,2,MV
24,3,17,MT
23,3,17,MT
22,3,9,MT
21,3,11,MT
20,3,5,MT
19,3,10,MT
18,3,8,MT
17,3,9,MT
16,3,3,MT
15,3,6,MT
14,3,3,MT
13,3,3,MT
12,3,2,MT
10,3,1,MT
8,3,3,MT
24,3,0,MR
23,3,0,MR
22,3,0,MR
21,3,0,MR
20,3,1,MR
19,3,0,MR
18,3,0,MR
17,3,0,MR
16,3,0,MR
15,3,1,MR
24,3,8,MU
23,3,14,MU
22,3,2,MU
21,3,9,MU
20,3,3,MU
24,3,51,MX
23,3,65,MX
22,3,48,MX
21,3,39,MX
20,3,46,MX
19,3,25,MX
18,3,11,MX
17,3,29,MX
16,3,12,MX
15,3,15,MX
14,3,10,MX
13,3,5,MX
12,3,4,MX
9,3,2,MX
2,3,1,MX
1,3,2,MX
29,2,2,MX
28,2,0,MX
27,2,0,MX
26,2,0,MX
25,2,0,MX
24,2,0,MX
23,2,0,MX
22,2,0,MX
21,2,0,MX
20,2,0,MX
19,2,0,MX
18,2,0,MX
17,2,0,MX
16,2,0,MX
15,2,0,MX
14,2,0,MX
13,2,0,MX
12,2,0,MX
11,2,0,MX
10,2,0,MX
9,2,0,MX
8,2,0,MX
7,2,0,MX
6,2,0,MX
5,2,0,MX
4,2,0,MX
3,2,0,MX
2,2,0,MX
1,2,0,MX
31,1,0,MX
30,1,0,MX
29,1,0,MX
28,1,0,MX
27,1,0,MX
26,1,0,MX
25,1,0,MX
24,1,0,MX
23,1,0,MX
22,1,0,MX
21,1,0,MX
20,1,0,MX
19,1,0,MX
18,1,0,MX
17,1,0,MX
16,1,0,MX
15,1,0,MX
14,1,0,MX
13,1,0,MX
12,1,0,MX
11,1,0,MX
10,1,0,MX
9,1,0,MX
8,1,0,MX
7,1,0,MX
6,1,0,MX
5,1,0,MX
4,1,0,MX
3,1,0,MX
2,1,0,MX
1,1,0,MX
31,12,0,MX
24,3,15,MD
23,3,14,MD
22,3,14,MD
21,3,17,MD
20,3,13,MD
19,3,6,MD
18,3,1,MD
17,3,6,MD
16,3,3,MD
15,3,12,MD
14,3,2,MD
13,3,2,MD
12,3,1,MD
11,3,2,MD
8,3,1,MD
24,3,0,MC
23,3,5,MC
22,3,6,MC
21,3,1,MC
20,3,2,MC
19,3,0,MC
18,3,0,MC
17,3,2,MC
16,3,4,MC
15,3,2,MC
2,3,0,MC
1,3,0,MC
29,2,1,MC
28,2,0,MC
27,2,0,MC
26,2,0,MC
25,2,0,MC
24,2,0,MC
23,2,0,MC
22,2,0,MC
21,2,0,MC
20,2,0,MC
19,2,0,MC
18,2,0,MC
17,2,0,MC
16,2,0,MC
15,2,0,MC
14,2,0,MC
13,2,0,MC
12,2,0,MC
11,2,0,MC
10,2,0,MC
9,2,0,MC
8,2,0,MC
7,2,0,MC
6,2,0,MC
5,2,0,MC
4,2,0,MC
3,2,0,MC
2,2,0,MC
1,2,0,MC
31,1,0,MC
30,1,0,MC
29,1,0,MC
28,1,0,MC
27,1,0,MC
26,1,0,MC
25,1,0,MC
24,1,0,MC
23,1,0,MC
22,1,0,MC
21,1,0,MC
20,1,0,MC
19,1,0,MC
18,1,0,MC
17,1,0,MC
16,1,0,MC
15,1,0,MC
14,1,0,MC
13,1,0,MC
12,1,0,MC
11,1,0,MC
10,1,0,MC
9,1,0,MC
8,1,0,MC
7,1,0,MC
6,1,0,MC
5,1,0,MC
4,1,0,MC
3,1,0,MC
2,1,0,MC
1,1,0,MC
31,12,0,MC
24,3,0,MN
23,3,0,MN
22,3,4,MN
21,3,1,MN
20,3,0,MN
19,3,1,MN
18,3,3,MN
15,3,0,MN
10,3,1,MN
24,3,6,ME
23,3,7,ME
22,3,0,ME
21,3,1,ME
20,3,5,ME
19,3,6,ME
18,3,2,ME
24,3,0,MS
23,3,0,MS
22,3,0,MS
21,3,1,MS
24,3,19,MA
23,3,19,MA
22,3,10,MA
21,3,23,MA
20,3,9,MA
19,3,10,MA
18,3,7,MA
17,3,9,MA
16,3,10,MA
15,3,11,MA
14,3,1,MA
13,3,1,MA
12,3,3,MA
6,3,1,MA
3,3,1,MA
24,3,0,MZ
23,3,1,MZ
24,3,2,MM
17,3,0,MM
24,3,0,NA
23,3,0,NA
22,3,0,NA
21,3,1,NA
20,3,0,NA
19,3,0,NA
18,3,0,NA
17,3,0,NA
16,3,0,NA
15,3,2,NA
24,3,1,NP
23,3,0,NP
22,3,0,NP
21,3,0,NP
20,3,0,NP
19,3,0,NP
18,3,0,NP
17,3,0,NP
15,3,0,NP
2,3,0,NP
1,3,0,NP
29,2,0,NP
28,2,0,NP
27,2,0,NP
26,2,0,NP
25,2,0,NP
24,2,0,NP
23,2,0,NP
22,2,0,NP
21,2,0,NP
20,2,0,NP
19,2,0,NP
18,2,0,NP
17,2,0,NP
16,2,0,NP
15,2,0,NP
14,2,0,NP
13,2,0,NP
12,2,0,NP
11,2,0,NP
10,2,0,NP
9,2,0,NP
8,2,0,NP
7,2,0,NP
6,2,0,NP
5,2,0,NP
4,2,0,NP
3,2,0,NP
2,2,0,NP
1,2,0,NP
31,1,0,NP
30,1,0,NP
29,1,0,NP
28,1,0,NP
27,1,0,NP
26,1,0,NP
25,1,1,NP
24,1,0,NP
23,1,0,NP
22,1,0,NP
21,1,0,NP
20,1,0,NP
19,1,0,NP
18,1,0,NP
17,1,0,NP
16,1,0,NP
15,1,0,NP
14,1,0,NP
13,1,0,NP
12,1,0,NP
11,1,0,NP
10,1,0,NP
9,1,0,NP
8,1,0,NP
7,1,0,NP
6,1,0,NP
5,1,0,NP
4,1,0,NP
3,1,0,NP
2,1,0,NP
1,1,0,NP
31,12,0,NP
24,3,545,NL
23,3,573,NL
22,3,637,NL
21,3,534,NL
20,3,409,NL
19,3,346,NL
18,3,292,NL
17,3,278,NL
16,3,176,NL
15,3,155,NL
14,3,190,NL
13,3,111,NL
12,3,121,NL
11,3,61,NL
10,3,56,NL
9,3,77,NL
8,3,60,NL
7,3,46,NL
6,3,44,NL
5,3,10,NL
4,3,10,NL
3,3,5,NL
2,3,6,NL
1,3,5,NL
29,2,1,NL
28,2,1,NL
27,2,0,NL
26,2,0,NL
25,2,0,NL
24,2,0,NL
23,2,0,NL
22,2,0,NL
21,2,0,NL
20,2,0,NL
19,2,0,NL
18,2,0,NL
17,2,0,NL
16,2,0,NL
15,2,0,NL
14,2,0,NL
13,2,0,NL
12,2,0,NL
11,2,0,NL
10,2,0,NL
9,2,0,NL
8,2,0,NL
7,2,0,NL
6,2,0,NL
5,2,0,NL
4,2,0,NL
3,2,0,NL
2,2,0,NL
1,2,0,NL
31,1,0,NL
30,1,0,NL
29,1,0,NL
28,1,0,NL
27,1,0,NL
26,1,0,NL
25,1,0,NL
24,1,0,NL
